Data Year,Quarter,COUNTY,FUEL_TYPE,MAKE,MODEL,Number of Vehicles
2012,1,Orange,PHEV,Fisker,Karma,35
2012,1,Orange,PHEV,Toyota,Prius Plug-in Hybrid,62
2012,1,Out Of State,Electric,Nissan,LEAF,1
2012,1,Out Of State,PHEV,Chevrolet,Volt,21
2012,1,Placer,Electric,Nissan,LEAF,3
2012,1,Placer,PHEV,Chevrolet,Volt,8
2012,1,Placer,PHEV,Fisker,Karma,1
2012,1,Placer,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,1,Riverside,Electric,Nissan,LEAF,10
2012,1,Riverside,PHEV,Chevrolet,Volt,17
2012,1,Riverside,PHEV,Fisker,Karma,3
2012,1,Riverside,PHEV,Toyota,Prius Plug-in Hybrid,5
2012,1,Sacramento,Electric,Mitsubishi,i-MiEV,1
2012,1,Sacramento,Electric,Nissan,LEAF,15
2012,1,Sacramento,PHEV,Chevrolet,Volt,9
2012,1,Sacramento,PHEV,Toyota,Prius Plug-in Hybrid,5
2012,1,San Bernardino,Electric,Nissan,LEAF,11
2012,1,San Bernardino,PHEV,Chevrolet,Volt,18
2012,1,San Bernardino,PHEV,Toyota,Prius Plug-in Hybrid,3
2012,1,San Diego,Electric,Mitsubishi,i-MiEV,1
2012,1,San Diego,Electric,Nissan,LEAF,52
2012,1,San Diego,Electric,Smart,fortwo electric drive,192
2012,1,San Diego,Electric,Tesla,Roadster,1
2012,1,San Diego,PHEV,Chevrolet,Volt,31
2012,1,San Diego,PHEV,Fisker,Karma,13
2012,1,San Diego,PHEV,Toyota,Prius Plug-in Hybrid,9
2012,1,San Francisco,Electric,Mitsubishi,i-MiEV,5
2012,1,San Francisco,Electric,Nissan,LEAF,13
2012,1,San Francisco,Electric,Tesla,Roadster,1
2012,1,San Francisco,PHEV,Chevrolet,Volt,10
2012,1,San Francisco,PHEV,Fisker,Karma,2
2012,1,San Francisco,PHEV,Toyota,Prius Plug-in Hybrid,6
2012,1,San Joaquin,Electric,Nissan,LEAF,5
2012,1,San Joaquin,PHEV,Chevrolet,Volt,4
2012,1,San Joaquin,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,1,San Luis Obispo,Electric,Nissan,LEAF,6
2012,1,San Luis Obispo,PHEV,Chevrolet,Volt,3
2012,1,San Luis Obispo,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,1,San Mateo,Electric,Mitsubishi,i-MiEV,1
2012,1,San Mateo,Electric,Nissan,LEAF,32
2012,1,San Mateo,PHEV,Chevrolet,Volt,12
2012,1,San Mateo,PHEV,Fisker,Karma,10
2012,1,San Mateo,PHEV,Toyota,Prius Plug-in Hybrid,17
2012,1,Santa Barbara,Electric,Ford,Transit Connect Electric,1
2012,1,Santa Barbara,Electric,Nissan,LEAF,8
2012,1,Santa Barbara,PHEV,Chevrolet,Volt,9
2012,1,Santa Barbara,PHEV,Fisker,Karma,1
2012,1,Santa Clara,Electric,Ford,Transit Connect Electric,1
2012,1,Santa Clara,Electric,Mitsubishi,i-MiEV,13
2012,1,Santa Clara,Electric,Nissan,LEAF,118
2012,1,Santa Clara,Electric,Tesla,Roadster,1
2012,1,Santa Clara,PHEV,Chevrolet,Volt,38
2012,1,Santa Clara,PHEV,Fisker,Karma,3
2012,1,Santa Clara,PHEV,Toyota,Prius Plug-in Hybrid,30
2012,1,Santa Cruz,Electric,Nissan,LEAF,4
2012,1,Santa Cruz,PHEV,Chevrolet,Volt,2
2012,1,Shasta,Electric,Nissan,LEAF,2
2012,1,Shasta,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,1,Siskiyou,PHEV,Chevrolet,Volt,1
2012,1,Solano,Electric,Nissan,LEAF,3
2012,1,Solano,PHEV,Chevrolet,Volt,4
2012,1,Solano,PHEV,Fisker,Karma,1
2012,1,Solano,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,1,Sonoma,Electric,Ford,Transit Connect Electric,3
2012,1,Sonoma,Electric,Mitsubishi,i-MiEV,1
2012,1,Sonoma,Electric,Nissan,LEAF,5
2012,1,Sonoma,PHEV,Chevrolet,Volt,6
2012,1,Sonoma,PHEV,Fisker,Karma,1
2012,1,Stanislaus,PHEV,Chevrolet,Volt,1
2012,1,Stanislaus,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,1,Sutter,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,1,Tehama,Electric,Nissan,LEAF,1
2012,1,Trinity,Electric,Nissan,LEAF,1
2012,1,Tulare,Electric,Nissan,LEAF,3
2012,1,Tulare,PHEV,Chevrolet,Volt,2
2012,1,Ventura,Electric,Nissan,LEAF,11
2012,1,Ventura,PHEV,Chevrolet,Volt,16
2012,1,Ventura,PHEV,Toyota,Prius Plug-in Hybrid,5
2012,1,Yolo,Electric,Nissan,LEAF,3
2012,1,Yolo,PHEV,Chevrolet,Volt,4
2012,1,Yolo,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,2,Alameda,Electric,Ford,Focus,1
2012,2,Alameda,Electric,Ford,Transit Connect Electric,1
2012,2,Alameda,Electric,Mitsubishi,i-MiEV,1
2012,2,Alameda,Electric,Nissan,LEAF,31
2012,2,Alameda,Electric,Tesla,Model S,1
2012,2,Alameda,PHEV,Chevrolet,Volt,69
2012,2,Alameda,PHEV,Fisker,Karma,4
2012,2,Alameda,PHEV,Toyota,Prius Plug-in Hybrid,149
2012,2,Amador,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,2,Butte,Electric,Nissan,LEAF,1
2012,2,Butte,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,2,Calaveras,PHEV,Chevrolet,Volt,1
2012,2,Contra Costa,Electric,Mitsubishi,i-MiEV,3
2012,2,Contra Costa,Electric,Nissan,LEAF,10
2012,2,Contra Costa,PHEV,Chevrolet,Volt,32
2012,2,Contra Costa,PHEV,Fisker,Karma,2
2012,2,Contra Costa,PHEV,Toyota,Prius Plug-in Hybrid,93
2012,2,El Dorado,Electric,Nissan,LEAF,2
2012,2,El Dorado,PHEV,Chevrolet,Volt,11
2012,2,El Dorado,PHEV,Fisker,Karma,1
2012,2,El Dorado,PHEV,Toyota,Prius Plug-in Hybrid,6
2012,2,Fresno,Electric,Nissan,LEAF,1
2012,2,Fresno,PHEV,Chevrolet,Volt,3
2012,2,Fresno,PHEV,Toyota,Prius Plug-in Hybrid,4
2012,2,Humboldt,Electric,Nissan,LEAF,1
2012,2,Humboldt,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,2,Imperial,Electric,Ford,Transit Connect Electric,1
2012,2,Imperial,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,2,Inyo,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,2,Kern,PHEV,Chevrolet,Volt,2
2012,2,Kern,PHEV,Fisker,Karma,2
2012,2,Kern,PHEV,Toyota,Prius Plug-in Hybrid,5
2012,2,Lake,Electric,Nissan,LEAF,1
2012,2,Lake,PHEV,Chevrolet,Volt,1
2012,2,Lake,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,2,Los Angeles,Electric,Ford,Focus,2
2012,2,Los Angeles,Electric,Mitsubishi,i-MiEV,5
2012,2,Los Angeles,Electric,Nissan,LEAF,82
2012,2,Los Angeles,Electric,Tesla,Model S,1
2012,2,Los Angeles,PHEV,Chevrolet,Volt,333
2012,2,Los Angeles,PHEV,Fisker,Karma,50
2012,2,Los Angeles,PHEV,Toyota,Prius Plug-in Hybrid,669
2012,2,Marin,Electric,Mitsubishi,i-MiEV,1
2012,2,Marin,Electric,Nissan,LEAF,9
2012,2,Marin,PHEV,Chevrolet,Volt,14
2012,2,Marin,PHEV,Fisker,Karma,2
2012,2,Marin,PHEV,Toyota,Prius Plug-in Hybrid,36
2012,2,Mendocino,PHEV,Chevrolet,Volt,2
2012,2,Mendocino,PHEV,Toyota,Prius Plug-in Hybrid,3
2012,2,Merced,PHEV,Chevrolet,Volt,1
2012,2,Merced,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,2,Monterey,PHEV,Chevrolet,Volt,5
2012,2,Monterey,PHEV,Toyota,Prius Plug-in Hybrid,11
2012,2,Napa,Electric,Nissan,LEAF,1
2012,2,Napa,PHEV,Chevrolet,Volt,5
2012,2,Napa,PHEV,Toyota,Prius Plug-in Hybrid,11
2012,2,Nevada,PHEV,Chevrolet,Volt,3
2012,2,Nevada,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,2,Orange,Electric,Ford,Transit Connect Electric,1
2012,2,Orange,Electric,Mitsubishi,i-MiEV,2
2012,2,Orange,Electric,Nissan,LEAF,24
2012,2,Orange,PHEV,Chevrolet,Volt,142
2012,2,Orange,PHEV,Fisker,Karma,25
2012,2,Orange,PHEV,Toyota,Prius Plug-in Hybrid,481
2012,2,Out Of State,Electric,Nissan,LEAF,6
2012,2,Out Of State,PHEV,Chevrolet,Volt,4
2012,2,Out Of State,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,2,Placer,Electric,Nissan,LEAF,1
2012,2,Placer,PHEV,Chevrolet,Volt,6
2012,2,Placer,PHEV,Toyota,Prius Plug-in Hybrid,6
2012,2,Plumas,PHEV,Chevrolet,Volt,1
2012,2,Riverside,Electric,Nissan,LEAF,9
2012,2,Riverside,PHEV,Chevrolet,Volt,34
2012,2,Riverside,PHEV,Fisker,Karma,3
2012,2,Riverside,PHEV,Toyota,Prius Plug-in Hybrid,64
2012,2,Sacramento,Electric,Nissan,LEAF,9
2012,2,Sacramento,PHEV,Chevrolet,Volt,10
2012,2,Sacramento,PHEV,Toyota,Prius Plug-in Hybrid,25
2012,2,San Benito,PHEV,Chevrolet,Volt,3
2012,2,San Benito,PHEV,Toyota,Prius Plug-in Hybrid,3
2012,2,San Bernardino,Electric,Mitsubishi,i-MiEV,1
2012,2,San Bernardino,Electric,Nissan,LEAF,12
2012,2,San Bernardino,PHEV,Chevrolet,Volt,23
2012,2,San Bernardino,PHEV,Fisker,Karma,1
2012,2,San Bernardino,PHEV,Toyota,Prius Plug-in Hybrid,54
2012,2,San Diego,Electric,Mitsubishi,i-MiEV,3
2012,2,San Diego,Electric,Nissan,LEAF,49
2012,2,San Diego,PHEV,Chevrolet,Volt,68
2012,2,San Diego,PHEV,Fisker,Karma,4
2012,2,San Diego,PHEV,Toyota,Prius Plug-in Hybrid,105
2012,2,San Francisco,Electric,Mitsubishi,i-MiEV,2
2012,2,San Francisco,Electric,Nissan,LEAF,7
2012,2,San Francisco,Electric,Tesla,Model S,1
2012,2,San Francisco,PHEV,Chevrolet,Volt,21
2012,2,San Francisco,PHEV,Fisker,Karma,4
2012,2,San Francisco,PHEV,Toyota,Prius Plug-in Hybrid,43
2012,2,San Joaquin,Electric,Nissan,LEAF,1
2012,2,San Joaquin,PHEV,Chevrolet,Volt,3
2012,2,San Joaquin,PHEV,Fisker,Karma,1
2012,2,San Joaquin,PHEV,Toyota,Prius Plug-in Hybrid,6
2012,2,San Luis Obispo,Electric,Nissan,LEAF,2
2012,2,San Luis Obispo,PHEV,Toyota,Prius Plug-in Hybrid,7
2012,2,San Mateo,Electric,Mitsubishi,i-MiEV,1
2012,2,San Mateo,Electric,Nissan,LEAF,23
2012,2,San Mateo,Electric,Tesla,Model S,2
2012,2,San Mateo,PHEV,Chevrolet,Volt,48
2012,2,San Mateo,PHEV,Fisker,Karma,7
2012,2,San Mateo,PHEV,Toyota,Prius Plug-in Hybrid,59
2012,2,Santa Barbara,Electric,Nissan,LEAF,1
2012,2,Santa Barbara,PHEV,Chevrolet,Volt,8
2012,2,Santa Barbara,PHEV,Fisker,Karma,2
2012,2,Santa Barbara,PHEV,Toyota,Prius Plug-in Hybrid,10
2012,2,Santa Clara,Electric,Ford,Focus,1
2012,2,Santa Clara,Electric,Ford,Transit Connect Electric,5
2012,2,Santa Clara,Electric,Mitsubishi,i-MiEV,9
2012,2,Santa Clara,Electric,Nissan,LEAF,72
2012,2,Santa Clara,Electric,Tesla,Model S,2
2012,2,Santa Clara,Electric,Tesla,Roadster,1
2012,2,Santa Clara,PHEV,Chevrolet,Volt,136
2012,2,Santa Clara,PHEV,Fisker,Karma,13
2012,2,Santa Clara,PHEV,Toyota,Prius Plug-in Hybrid,279
2012,2,Santa Cruz,Electric,Mitsubishi,i-MiEV,1
2012,2,Santa Cruz,Electric,Nissan,LEAF,1
2012,2,Santa Cruz,PHEV,Chevrolet,Volt,2
2012,2,Santa Cruz,PHEV,Toyota,Prius Plug-in Hybrid,22
2012,2,Shasta,Electric,Mitsubishi,i-MiEV,1
2012,2,Shasta,Electric,Nissan,LEAF,2
2012,2,Shasta,PHEV,Chevrolet,Volt,1
2012,2,Siskiyou,PHEV,Fisker,Karma,1
2012,2,Solano,PHEV,Chevrolet,Volt,9
2012,2,Solano,PHEV,Toyota,Prius Plug-in Hybrid,15
2012,2,Sonoma,Electric,Nissan,LEAF,9
2012,2,Sonoma,PHEV,Chevrolet,Volt,16
2012,2,Sonoma,PHEV,Fisker,Karma,1
2012,2,Sonoma,PHEV,Toyota,Prius Plug-in Hybrid,17
2012,2,Stanislaus,Electric,Nissan,LEAF,1
2012,2,Stanislaus,PHEV,Chevrolet,Volt,1
2012,2,Stanislaus,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,2,Sutter,PHEV,Chevrolet,Volt,1
2012,2,Sutter,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,2,Trinity,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,2,Tulare,Electric,Nissan,LEAF,3
2012,2,Tulare,PHEV,Chevrolet,Volt,1
2012,2,Tulare,PHEV,Toyota,Prius Plug-in Hybrid,4
2012,2,Ventura,Electric,Nissan,LEAF,6
2012,2,Ventura,PHEV,Chevrolet,Volt,54
2012,2,Ventura,PHEV,Fisker,Karma,4
2012,2,Ventura,PHEV,Toyota,Prius Plug-in Hybrid,30
2012,2,Yolo,Electric,Mitsubishi,i-MiEV,1
2012,2,Yolo,Electric,Nissan,LEAF,1
2012,2,Yolo,PHEV,Chevrolet,Volt,7
2012,2,Yolo,PHEV,Toyota,Prius Plug-in Hybrid,7
2012,2,Yuba,Electric,Nissan,LEAF,2
2012,3,Alameda,Electric,Ford,Focus,8
2012,3,Alameda,Electric,Honda,Fit EV,2
2012,3,Alameda,Electric,Mitsubishi,i-MiEV,3
2012,3,Alameda,Electric,Nissan,LEAF,36
2012,3,Alameda,PHEV,Chevrolet,Volt,134
2012,3,Alameda,PHEV,Toyota,Prius Plug-in Hybrid,120
2012,3,Butte,Electric,Nissan,LEAF,2
2012,3,Butte,PHEV,Chevrolet,Volt,3
2012,3,Butte,PHEV,Toyota,Prius Plug-in Hybrid,3
2012,3,Calaveras,Electric,Nissan,LEAF,1
2012,3,Contra Costa,Electric,Ford,Focus,7
2012,3,Contra Costa,Electric,Honda,Fit EV,3
2012,3,Contra Costa,Electric,Mitsubishi,i-MiEV,1
2012,3,Contra Costa,Electric,Nissan,LEAF,21
2012,3,Contra Costa,PHEV,Chevrolet,Volt,83
2012,3,Contra Costa,PHEV,Fisker,Karma,1
2012,3,Contra Costa,PHEV,Toyota,Prius Plug-in Hybrid,58
2012,3,El Dorado,Electric,Ford,Focus,2
2012,3,El Dorado,Electric,Mitsubishi,i-MiEV,1
2012,3,El Dorado,Electric,Nissan,LEAF,1
2012,3,El Dorado,PHEV,Chevrolet,Volt,2
2012,3,El Dorado,PHEV,Toyota,Prius Plug-in Hybrid,6
2012,3,Fresno,Electric,Nissan,LEAF,3
2012,3,Fresno,PHEV,Chevrolet,Volt,6
2012,3,Fresno,PHEV,Toyota,Prius Plug-in Hybrid,5
2012,3,Humboldt,Electric,Nissan,LEAF,3
2012,3,Humboldt,PHEV,Chevrolet,Volt,1
2012,3,Inyo,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,3,Kern,Electric,Nissan,LEAF,1
2012,3,Kern,PHEV,Chevrolet,Volt,6
2012,3,Kern,PHEV,Fisker,Karma,1
2012,3,Kern,PHEV,Toyota,Prius Plug-in Hybrid,4
2012,3,Los Angeles,Electric,Ford,Focus,21
2012,3,Los Angeles,Electric,Honda,Fit EV,2
2012,3,Los Angeles,Electric,Mitsubishi,i-MiEV,3
2012,3,Los Angeles,Electric,Nissan,LEAF,78
2012,3,Los Angeles,Electric,Toyota,RAV4 EV,7
2012,3,Los Angeles,PHEV,Chevrolet,Volt,620
2012,3,Los Angeles,PHEV,Fisker,Karma,8
2012,3,Los Angeles,PHEV,Toyota,Prius Plug-in Hybrid,409
2012,3,Madera,Electric,Nissan,LEAF,2
2012,3,Marin,Electric,Ford,Focus,2
2012,3,Marin,Electric,Nissan,LEAF,8
2012,3,Marin,Electric,Toyota,RAV4 EV,1
2012,3,Marin,PHEV,Chevrolet,Volt,31
2012,3,Marin,PHEV,Toyota,Prius Plug-in Hybrid,36
2012,3,Mendocino,Electric,Nissan,LEAF,1
2012,3,Mendocino,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,3,Merced,PHEV,Toyota,Prius Plug-in Hybrid,3
2012,3,Monterey,Electric,Ford,Focus,1
2012,3,Monterey,Electric,Nissan,LEAF,2
2012,3,Monterey,PHEV,Chevrolet,Volt,7
2012,3,Monterey,PHEV,Toyota,Prius Plug-in Hybrid,5
2012,3,Napa,Electric,Nissan,LEAF,1
2012,3,Napa,PHEV,Chevrolet,Volt,8
2012,3,Napa,PHEV,Toyota,Prius Plug-in Hybrid,7
2012,3,Nevada,Electric,Ford,Focus,1
2012,3,Nevada,Electric,Nissan,LEAF,1
2012,3,Nevada,PHEV,Chevrolet,Volt,3
2012,3,Nevada,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,3,Orange,Electric,Ford,Focus,7
2012,3,Orange,Electric,Honda,Fit EV,2
2012,3,Orange,Electric,Mitsubishi,i-MiEV,1
2012,3,Orange,Electric,Nissan,LEAF,50
2012,3,Orange,PHEV,Chevrolet,Volt,249
2012,3,Orange,PHEV,Fisker,Karma,9
2012,3,Orange,PHEV,Toyota,Prius Plug-in Hybrid,292
2012,3,Out Of State,Electric,Ford,Focus,2
2012,3,Out Of State,Electric,Nissan,LEAF,15
2012,3,Out Of State,PHEV,Chevrolet,Volt,5
2012,3,Out Of State,PHEV,Toyota,Prius Plug-in Hybrid,13
2012,3,Placer,Electric,Nissan,LEAF,4
2012,3,Placer,Electric,Toyota,RAV4 EV,1
2012,3,Placer,PHEV,Chevrolet,Volt,11
2012,3,Placer,PHEV,Toyota,Prius Plug-in Hybrid,13
2012,3,Riverside,Electric,Nissan,LEAF,11
2012,3,Riverside,PHEV,Chevrolet,Volt,66
2012,3,Riverside,PHEV,Fisker,Karma,1
2012,3,Riverside,PHEV,Toyota,Prius Plug-in Hybrid,58
2012,3,Sacramento,Electric,Ford,Focus,2
2012,3,Sacramento,Electric,Nissan,LEAF,9
2012,3,Sacramento,PHEV,Chevrolet,Volt,31
2012,3,Sacramento,PHEV,Toyota,Prius Plug-in Hybrid,27
2012,3,San Benito,PHEV,Chevrolet,Volt,2
2012,3,San Benito,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,3,San Bernardino,Electric,Ford,Focus,1
2012,3,San Bernardino,Electric,Nissan,LEAF,12
2012,3,San Bernardino,PHEV,Chevrolet,Volt,60
2012,3,San Bernardino,PHEV,Fisker,Karma,1
2012,3,San Bernardino,PHEV,Toyota,Prius Plug-in Hybrid,42
2012,3,San Diego,Electric,Ford,Focus,11
2012,3,San Diego,Electric,Honda,Fit EV,3
2012,3,San Diego,Electric,Mitsubishi,i-MiEV,1
2012,3,San Diego,Electric,Nissan,LEAF,40
2012,3,San Diego,Electric,Smart,fortwo electric drive,55
2012,3,San Diego,PHEV,Chevrolet,Volt,127
2012,3,San Diego,PHEV,Fisker,Karma,1
2012,3,San Diego,PHEV,Toyota,Prius Plug-in Hybrid,72
2012,3,San Francisco,Electric,Ford,Focus,6
2012,3,San Francisco,Electric,Honda,Fit EV,1
2012,3,San Francisco,Electric,Mitsubishi,i-MiEV,1
2012,3,San Francisco,Electric,Nissan,LEAF,14
2012,3,San Francisco,Electric,Tesla,Model S,1
2012,3,San Francisco,PHEV,Chevrolet,Volt,33
2012,3,San Francisco,PHEV,Fisker,Karma,2
2012,3,San Francisco,PHEV,Toyota,Prius Plug-in Hybrid,29
2012,3,San Joaquin,Electric,Ford,Focus,1
2012,3,San Joaquin,Electric,Nissan,LEAF,6
2012,3,San Joaquin,PHEV,Chevrolet,Volt,10
2012,3,San Joaquin,PHEV,Toyota,Prius Plug-in Hybrid,5
2012,3,San Luis Obispo,Electric,Ford,Focus,3
2012,3,San Luis Obispo,Electric,Nissan,LEAF,3
2012,3,San Luis Obispo,PHEV,Chevrolet,Volt,4
2012,3,San Luis Obispo,PHEV,Toyota,Prius Plug-in Hybrid,3
2012,3,San Mateo,Electric,Ford,Focus,4
2012,3,San Mateo,Electric,Honda,Fit EV,1
2012,3,San Mateo,Electric,Nissan,LEAF,26
2012,3,San Mateo,Electric,Tesla,Model S,6
2012,3,San Mateo,Electric,Toyota,RAV4 EV,2
2012,3,San Mateo,PHEV,Chevrolet,Volt,63
2012,3,San Mateo,PHEV,Fisker,Karma,3
2012,3,San Mateo,PHEV,Toyota,Prius Plug-in Hybrid,42
2012,3,Santa Barbara,Electric,Ford,Focus,1
2012,3,Santa Barbara,Electric,Nissan,LEAF,5
2012,3,Santa Barbara,PHEV,Chevrolet,Volt,10
2012,3,Santa Barbara,PHEV,Toyota,Prius Plug-in Hybrid,11
2012,3,Santa Clara,Electric,Ford,Focus,26
2012,3,Santa Clara,Electric,Ford,Transit Connect Electric,1
2012,3,Santa Clara,Electric,Mitsubishi,i-MiEV,2
2012,3,Santa Clara,Electric,Nissan,LEAF,71
2012,3,Santa Clara,Electric,Tesla,Model S,7
2012,3,Santa Clara,PHEV,Chevrolet,Volt,259
2012,3,Santa Clara,PHEV,Fisker,Karma,6
2012,3,Santa Clara,PHEV,Toyota,Prius Plug-in Hybrid,212
2012,3,Santa Cruz,Electric,Ford,Focus,2
2012,3,Santa Cruz,Electric,Nissan,LEAF,6
2012,3,Santa Cruz,PHEV,Chevrolet,Volt,17
2012,3,Santa Cruz,PHEV,Toyota,Prius Plug-in Hybrid,18
2012,3,Shasta,Electric,Nissan,LEAF,2
2012,3,Shasta,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,3,Solano,Electric,Nissan,LEAF,2
2012,3,Solano,PHEV,Chevrolet,Volt,19
2012,3,Solano,PHEV,Toyota,Prius Plug-in Hybrid,15
2012,3,Sonoma,Electric,Nissan,LEAF,12
2012,3,Sonoma,PHEV,Chevrolet,Volt,22
2012,3,Sonoma,PHEV,Toyota,Prius Plug-in Hybrid,30
2012,3,Stanislaus,PHEV,Chevrolet,Volt,8
2012,3,Stanislaus,PHEV,Toyota,Prius Plug-in Hybrid,3
2012,3,Tehama,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,3,Tulare,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,3,Tuolumne,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,3,Ventura,Electric,Ford,Focus,1
2012,3,Ventura,Electric,Honda,Fit EV,1
2012,3,Ventura,Electric,Nissan,LEAF,9
2012,3,Ventura,Electric,Tesla,Model S,1
2012,3,Ventura,PHEV,Chevrolet,Volt,85
2012,3,Ventura,PHEV,Toyota,Prius Plug-in Hybrid,24
2012,3,Yolo,Electric,Honda,Fit EV,1
2012,3,Yolo,Electric,Nissan,LEAF,2
2012,3,Yolo,PHEV,Chevrolet,Volt,3
2012,3,Yolo,PHEV,Toyota,Prius Plug-in Hybrid,8
2012,3,Yuba,Electric,Ford,Focus,1
2012,3,Yuba,PHEV,Chevrolet,Volt,1
2012,4,Alameda,Electric,Ford,Focus,19
2012,4,Alameda,Electric,Honda,Fit EV,5
2012,4,Alameda,Electric,Mitsubishi,i-MiEV,2
2012,4,Alameda,Electric,Nissan,LEAF,141
2012,4,Alameda,Electric,Tesla,Model S,14
2012,4,Alameda,Electric,Toyota,RAV4 EV,5
2012,4,Alameda,PHEV,Chevrolet,Volt,104
2012,4,Alameda,PHEV,Ford,C-MAX Energi,3
2012,4,Alameda,PHEV,Toyota,Prius Plug-in Hybrid,154
2012,4,Amador,PHEV,Chevrolet,Volt,1
2012,4,Butte,Electric,Nissan,LEAF,2
2012,4,Butte,Electric,Tesla,Model S,1
2012,4,Butte,PHEV,Toyota,Prius Plug-in Hybrid,3
2012,4,Calaveras,Electric,Tesla,Model S,1
2012,4,Calaveras,PHEV,Chevrolet,Volt,1
2012,4,Calaveras,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,4,Contra Costa,Electric,Ford,Focus,4
2012,4,Contra Costa,Electric,Honda,Fit EV,3
2012,4,Contra Costa,Electric,Nissan,LEAF,51
2012,4,Contra Costa,Electric,Tesla,Model S,20
2012,4,Contra Costa,Electric,Toyota,RAV4 EV,4
2012,4,Contra Costa,PHEV,Chevrolet,Volt,58
2012,4,Contra Costa,PHEV,Fisker,Karma,1
2012,4,Contra Costa,PHEV,Ford,C-MAX Energi,2
2012,4,Contra Costa,PHEV,Toyota,Prius Plug-in Hybrid,81
2012,4,Del Norte,PHEV,Chevrolet,Volt,1
2012,4,Del Norte,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,4,El Dorado,Electric,Ford,Focus,2
2012,4,El Dorado,Electric,Nissan,LEAF,5
2012,4,El Dorado,Electric,Tesla,Model S,3
2012,4,El Dorado,PHEV,Chevrolet,Volt,9
2012,4,El Dorado,PHEV,Toyota,Prius Plug-in Hybrid,12
2012,4,Fresno,Electric,Mitsubishi,i-MiEV,1
2012,4,Fresno,Electric,Nissan,LEAF,6
2012,4,Fresno,Electric,Tesla,Model S,2
2012,4,Fresno,PHEV,Chevrolet,Volt,6
2012,4,Fresno,PHEV,Toyota,Prius Plug-in Hybrid,10
2012,4,Humboldt,Electric,Nissan,LEAF,1
2012,4,Humboldt,PHEV,Toyota,Prius Plug-in Hybrid,4
2012,4,Imperial,PHEV,Chevrolet,Volt,2
2012,4,Inyo,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,4,Kern,Electric,Mitsubishi,i-MiEV,2
2012,4,Kern,Electric,Nissan,LEAF,11
2012,4,Kern,Electric,Tesla,Model S,1
2012,4,Kern,Electric,Toyota,RAV4 EV,1
2012,4,Kern,PHEV,Chevrolet,Volt,6
2012,4,Kern,PHEV,Toyota,Prius Plug-in Hybrid,4
2012,4,Kings,Electric,Nissan,LEAF,1
2012,4,Kings,PHEV,Chevrolet,Volt,1
2012,4,Lake,Electric,Nissan,LEAF,1
2012,4,Lake,PHEV,Toyota,Prius Plug-in Hybrid,2
2012,4,Los Angeles,Electric,Ford,Focus,52
2012,4,Los Angeles,Electric,Honda,Fit EV,14
2012,4,Los Angeles,Electric,Mitsubishi,i-MiEV,5
2012,4,Los Angeles,Electric,Nissan,LEAF,261
2012,4,Los Angeles,Electric,Scion,iQ EV,26
2012,4,Los Angeles,Electric,Tesla,Model S,102
2012,4,Los Angeles,Electric,Toyota,RAV4 EV,42
2012,4,Los Angeles,PHEV,Chevrolet,Volt,733
2012,4,Los Angeles,PHEV,Fisker,Karma,9
2012,4,Los Angeles,PHEV,Ford,C-MAX Energi,1
2012,4,Los Angeles,PHEV,Toyota,Prius Plug-in Hybrid,677
2012,4,Los Angeles,Hydrogen,Honda,FCX Clarity,2
2012,4,Madera,Electric,Nissan,LEAF,2
2012,4,Madera,PHEV,Chevrolet,Volt,1
2012,4,Madera,PHEV,Toyota,Prius Plug-in Hybrid,1
2012,4,Marin,Electric,Ford,Focus,2
2012,4,Marin,Electric,Honda,Fit EV,2
2012,4,Marin,Electric,Nissan,LEAF,20
2012,4,Marin,Electric,Tesla,Model S,17
2012,4,Marin,Electric,Toyota,RAV4 EV,3
